snr,rel_error,rel_diff_chirp_mass
28.363747,0.006430736637275766,0.006430736637275766
26.488459,0.00028174588161214247,0.00028174588161214247
21.30883,0.011408496030479463,0.011408496030479463
25.517347,-0.03864303256295616,0.03864303256295616
20.240936,-0.050149519990673685,0.050149519990673685
22.986074,0.08255202376050384,0.08255202376050384
23.538448,0.005731727123323768,0.005731727123323768
22.154228,-0.015602926113921273,0.015602926113921273
29.844973,0.012730735215304588,0.012730735215304588
23.121843,0.026814611528416125,0.026814611528416125
21.161892,0.0033092460246533055,0.0033092460246533055
25.245264,0.013279795916694087,0.013279795916694087
29.213186,0.01226011280194325,0.01226011280194325
20.078608,0.0049922496506587,0.0049922496506587
20.035404,-0.02538873845031581,0.02538873845031581
26.5389,0.006030572272647228,0.006030572272647228
22.741653,-0.022779286188059567,0.022779286188059567
26.931042,-0.003172050624998625,0.003172050624998625
20.82625,0.018047315454267195,0.018047315454267195
25.054544,0.004926916218443147,0.004926916218443147
27.490343,0.0032742084804517754,0.0032742084804517754
28.393167,0.005272541579049168,0.005272541579049168
26.634674,0.02490737468364735,0.02490737468364735
22.606321,-0.15503774877008936,0.15503774877008936
21.017323,0.02174315331332596,0.02174315331332596
20.407915,0.018912658156815216,0.018912658156815216
26.633675,-0.012318656789838086,0.012318656789838086
29.687706,0.010985475630989781,0.010985475630989781
23.711676,0.0046269298131150225,0.0046269298131150225
20.420675,-0.017526291752859333,0.017526291752859333
25.94759,0.01457427970231216,0.01457427970231216
22.245617,-0.006259162798911707,0.006259162798911707
26.392052,-0.005751727965041907,0.005751727965041907
26.567024,0.012309833675276122,0.012309833675276122
27.835001,0.00949971747519851,0.00949971747519851
26.116339,0.005709987282853121,0.005709987282853121
20.07422,-0.04063116577626082,0.04063116577626082
26.209677,0.0036896426246625686,0.0036896426246625686
24.076035,0.0026447979799780934,0.0026447979799780934
25.531124,0.02441847376812026,0.02441847376812026
23.271587,0.007647788550298674,0.007647788550298674
28.35987,0.004250187623921528,0.004250187623921528
22.319098,0.004625279407884183,0.004625279407884183
20.785507,0.0486951546585022,0.0486951546585022
20.490503,0.007490572773362996,0.007490572773362996
23.140675,0.0062206886540388,0.0062206886540388
29.533781,-0.01657033471699279,0.01657033471699279
21.154278,0.03800371766659574,0.03800371766659574
20.043076,0.08025320195733716,0.08025320195733716
25.859259,-0.053306265910212806,0.053306265910212806
27.553957,-0.0026891630713142068,0.0026891630713142068
21.823944,0.017693090333800947,0.017693090333800947
28.310287,0.010127781945602913,0.010127781945602913
26.783897,-0.01564453922519392,0.01564453922519392
23.092148,0.023612115712133758,0.023612115712133758
27.40123,-0.0050385656543182585,0.0050385656543182585
21.944384,0.0008867436764812835,0.0008867436764812835
20.920359,0.010983834708920883,0.010983834708920883
26.559467,-0.048945250573925396,0.048945250573925396
26.92165,0.009987246423368144,0.009987246423368144
26.046923,0.00680155411913313,0.00680155411913313
21.819662,-0.021426893207192908,0.021426893207192908
23.772627,0.009021194457559995,0.009021194457559995
25.272034,0.01577910962902773,0.01577910962902773
23.401506,0.01340800721178345,0.01340800721178345
24.135002,0.008813687061545408,0.008813687061545408
24.227287,0.002877588500755447,0.002877588500755447
22.667883,0.016917247140766267,0.016917247140766267
20.246893,-0.007765979659997649,0.007765979659997649
24.773664,0.01026661429083661,0.01026661429083661
24.448673,0.00925702742800353,0.00925702742800353
28.80234,-0.0004467440211266575,0.0004467440211266575
20.180012,-0.0325055277049543,0.0325055277049543
28.615541,0.004698314854088283,0.004698314854088283
27.320095,-0.016517413226571923,0.016517413226571923
25.051386,0.014926640325798211,0.014926640325798211
28.505667,0.00021072901852360804,0.00021072901852360804
24.10973,0.01787288682412642,0.01787288682412642
23.136415,0.007478272567888337,0.007478272567888337
26.035912,0.015586129396532731,0.015586129396532731
20.042368,0.011948332368134886,0.011948332368134886
29.735779,0.00922850779154773,0.00922850779154773
26.071606,0.015231578533541304,0.015231578533541304
29.91232,0.028163518069259617,0.028163518069259617
28.424326,0.018281356708519457,0.018281356708519457
28.427692,0.007982566415646965,0.007982566415646965
28.024614,0.022006319075112864,0.022006319075112864
25.763556,0.01380418364629339,0.01380418364629339
28.047977,0.00857878645419708,0.00857878645419708
29.884974,0.014586955612831676,0.014586955612831676
24.23273,0.011692161809945976,0.011692161809945976
27.476688,0.0016496300715620744,0.0016496300715620744
25.413004,0.011915495579071515,0.011915495579071515
28.762468,0.004401772593859457,0.004401772593859457
25.107973,0.013355100703815072,0.013355100703815072
23.790369,-0.005551520816296948,0.005551520816296948
28.586657,0.002948381440544746,0.002948381440544746
29.011086,-0.005173501501668115,0.005173501501668115
22.503523,-0.006741148727096039,0.006741148727096039
27.151386,0.005686304569768099,0.005686304569768099
22.565624,0.010091443693181965,0.010091443693181965
25.194956,0.009420906083683307,0.009420906083683307
24.526525,0.1356611056708134,0.1356611056708134
25.394285,0.009169738394377631,0.009169738394377631
22.717749,0.013144154333730083,0.013144154333730083
25.987528,0.012097012907025301,0.012097012907025301
24.47155,0.010601177107070873,0.010601177107070873
28.960684,0.007923030950258224,0.007923030950258224
28.186966,0.006792434929303452,0.006792434929303452
28.875977,0.017667454590681437,0.017667454590681437
23.334908,0.03407581752390911,0.03407581752390911
26.216948,-0.02306995867316046,0.02306995867316046
24.725445,0.002492408388247529,0.002492408388247529
21.92972,0.014116794844039627,0.014116794844039627
29.606245,0.007690809644939771,0.007690809644939771
28.813398,0.0051493774165678385,0.0051493774165678385
21.876284,0.002703734789337625,0.002703734789337625
20.572231,0.023081249539045483,0.023081249539045483
26.515247,0.0010306177521597604,0.0010306177521597604
27.715809,0.019228957371832472,0.019228957371832472
24.561472,0.017666507377374116,0.017666507377374116
21.96631,0.04822220322407046,0.04822220322407046
26.379194,0.001240461512646405,0.001240461512646405
25.520628,0.024413197767781475,0.024413197767781475
21.775793,0.012402306070163896,0.012402306070163896
23.072645,0.013171448822716272,0.013171448822716272
25.820383,0.017321264122676712,0.017321264122676712
27.048246,0.01076361996692387,0.01076361996692387
27.816513,0.005635225169829386,0.005635225169829386
22.670568,0.017989951300774763,0.017989951300774763
27.751707,0.012994877561020442,0.012994877561020442
20.071346,0.04194480946747923,0.04194480946747923
29.408054,0.017083705242661472,0.017083705242661472
26.062727,0.02027653444461596,0.02027653444461596
29.129599,0.0014910833189329155,0.0014910833189329155
21.216183,0.0009955440830968574,0.0009955440830968574
26.75359,-0.008897474308493301,0.008897474308493301
27.467955,-0.0060732129776913035,0.0060732129776913035
28.011406,0.01346011479394033,0.01346011479394033
25.648945,0.018311084274736603,0.018311084274736603
23.842157,0.002153850336714418,0.002153850336714418
29.825747,0.0022589388370558047,0.0022589388370558047
22.451727,0.001254012549606651,0.001254012549606651
24.659832,0.008919546380116316,0.008919546380116316
20.199896,-0.32355066617890854,0.32355066617890854
23.523758,0.005451294053362123,0.005451294053362123
22.555666,0.022433822719375593,0.022433822719375593
25.10964,-0.004020400102901555,0.004020400102901555
28.10203,0.0040046008542232395,0.0040046008542232395
24.507591,0.011111414894244035,0.011111414894244035
26.092543,0.015612189793804392,0.015612189793804392
25.337584,0.04333820454226638,0.04333820454226638
28.759806,0.012260191530528881,0.012260191530528881
21.079525,-0.06914482759655836,0.06914482759655836
28.479826,0.012875961323977737,0.012875961323977737
27.066172,0.0045840340798815995,0.0045840340798815995
23.32033,-0.06870924361635966,0.06870924361635966
29.981379,0.013923018508562604,0.013923018508562604
22.11339,0.00810170747377354,0.00810170747377354
28.042,0.006011345771507938,0.006011345771507938
23.977758,-0.005711464933885659,0.005711464933885659
28.570345,0.01168450594946012,0.01168450594946012
20.769817,-0.007541088441413616,0.007541088441413616
28.012995,0.008863440685277897,0.008863440685277897
21.90345,-0.029808693661719485,0.029808693661719485
25.204668,-0.016562967201613463,0.016562967201613463
23.571909,0.0022508402917645457,0.0022508402917645457
29.290476,0.01576976442414517,0.01576976442414517
24.590904,0.017938665495740348,0.017938665495740348
28.580832,-0.007490497561549573,0.007490497561549573
24.970829,-0.00417272153204432,0.00417272153204432
27.932827,0.007623727031084942,0.007623727031084942
29.942753,0.004271699413560559,0.004271699413560559
29.986599,0.00010944771691502409,0.00010944771691502409
26.55181,0.003588699477398221,0.003588699477398221
24.757984,0.009885711914346215,0.009885711914346215
24.964216,-0.0033500255122382305,0.0033500255122382305
23.112373,0.020140380321691305,0.020140380321691305
27.215881,0.009373992807029878,0.009373992807029878
20.518917,0.01619890831359462,0.01619890831359462
29.073946,0.01279286322780112,0.01279286322780112
29.624342,-0.00902613067944222,0.00902613067944222
24.031336,-0.0023873712078301035,0.0023873712078301035
22.248499,-0.005587793550803066,0.005587793550803066
23.812542,-0.04274511359420605,0.04274511359420605
26.863113,-0.016925988303571917,0.016925988303571917
20.853113,-0.02031490655500557,0.02031490655500557
22.468174,-0.06512033026960394,0.06512033026960394
24.814434,0.008381764886345889,0.008381764886345889
28.038176,0.00746313124057817,0.00746313124057817
26.63102,-0.004244758080087955,0.004244758080087955
24.34625,0.010169036136360337,0.010169036136360337
26.093723,0.008937271187883664,0.008937271187883664
23.183437,0.013781113134214294,0.013781113134214294
24.320889,-0.0018701196374123585,0.0018701196374123585
23.372253,0.006746558225459417,0.006746558225459417
28.223206,0.00401976214119237,0.00401976214119237
26.754395,0.006343669897476752,0.006343669897476752
25.389828,0.005761445709075662,0.005761445709075662
28.795088,0.005332427942212204,0.005332427942212204
20.692722,0.012633354252426444,0.012633354252426444
20.482681,0.007230938848522457,0.007230938848522457
21.046255,0.002244083268059975,0.002244083268059975
26.222918,-0.00991530415677144,0.00991530415677144
21.936413,0.004709351305192513,0.004709351305192513
29.379622,0.006257202429764436,0.006257202429764436
20.429794,0.021985084139155394,0.021985084139155394
29.594772,0.014144634586523512,0.014144634586523512
24.485363,0.024734264864468097,0.024734264864468097
26.575531,-0.002962266999983093,0.002962266999983093
26.42211,-0.0012658282062442724,0.0012658282062442724
20.508598,0.002557130310627661,0.002557130310627661
28.656164,0.02564804235910183,0.02564804235910183
28.384893,0.01125711071998825,0.01125711071998825
25.28579,-0.01851755371589734,0.01851755371589734
25.664919,0.01670191956833571,0.01670191956833571
28.269743,-0.0019595172141098657,0.0019595172141098657
21.893492,0.018409238576624857,0.018409238576624857
24.796022,0.002244015007511862,0.002244015007511862
21.438557,0.7956348429328075,0.7956348429328075
22.95598,-0.01085159708739173,0.01085159708739173
24.386875,-0.0023535812609503256,0.0023535812609503256
24.157804,0.000706690214456727,0.000706690214456727
29.585648,0.004366091605649898,0.004366091605649898
21.49235,-0.04030163557673877,0.04030163557673877
29.5228,-0.004205471366150337,0.004205471366150337
27.488878,0.0034541499747882246,0.0034541499747882246
24.077349,0.004797157535804421,0.004797157535804421
21.30611,0.020375586958656693,0.020375586958656693
22.684435,-0.012742265249940477,0.012742265249940477
23.850597,0.0045566026632492315,0.0045566026632492315
22.318642,-0.014936130175765219,0.014936130175765219
29.76524,0.012117336346180965,0.012117336346180965
29.785328,-0.0042175486441745555,0.0042175486441745555
27.093618,0.014016166876656286,0.014016166876656286
29.937824,0.009708327213484597,0.009708327213484597
23.458532,-0.03499384350508362,0.03499384350508362
24.833395,0.021140057746943705,0.021140057746943705
26.522112,0.003694677112798493,0.003694677112798493
22.2351,-0.005480847759265834,0.005480847759265834
21.754568,-0.006308333865939718,0.006308333865939718
28.163906,-0.008016035700325505,0.008016035700325505
23.011766,-0.0059340253834750025,0.0059340253834750025
29.771673,-0.011739299699472159,0.011739299699472159
24.797792,-0.014107062722590323,0.014107062722590323
22.756958,0.016514561675441845,0.016514561675441845
26.426428,-0.009219590296574398,0.009219590296574398
26.211689,0.006357080004878344,0.006357080004878344
28.6723,0.0036331394679611725,0.0036331394679611725
29.875841,-0.00045513569834564,0.00045513569834564
29.947464,0.0051816412704240936,0.0051816412704240936
27.216494,0.011026641083256336,0.011026641083256336
26.271063,0.0269836305765082,0.0269836305765082
20.328339,-0.12935676602114643,0.12935676602114643
23.878784,0.030155325643834007,0.030155325643834007
21.510044,0.007257841699324597,0.007257841699324597
27.244867,0.008605868028888452,0.008605868028888452
21.63204,0.001447610710119457,0.001447610710119457
26.745975,-0.37045928415633417,0.37045928415633417
25.123987,-0.006201727683398096,0.006201727683398096
28.29639,0.01889379120764662,0.01889379120764662
27.26871,0.015472081158359643,0.015472081158359643
22.901442,-0.013012312748796035,0.013012312748796035
29.003973,0.008520858483825583,0.008520858483825583
29.635082,0.005535095588804234,0.005535095588804234
22.106205,0.010800543804967765,0.010800543804967765
28.081568,0.007913581285264006,0.007913581285264006
26.667099,0.008379456466136316,0.008379456466136316
26.201456,0.00018579461060584492,0.00018579461060584492
27.10088,0.021753892476762626,0.021753892476762626
23.884712,-0.32430343296874836,0.32430343296874836
27.427896,0.008594173966915537,0.008594173966915537
24.878635,0.0036568948480451657,0.0036568948480451657
29.809769,0.016075116989294744,0.016075116989294744
29.587996,-0.0027672084288291707,0.0027672084288291707
21.191027,-0.0004349640842901826,0.0004349640842901826
28.40331,0.006681394828817478,0.006681394828817478
21.277452,0.015934611382440896,0.015934611382440896
27.99955,0.01823450693453471,0.01823450693453471
26.822723,0.011781831194172364,0.011781831194172364
26.176132,-0.029251513627206002,0.029251513627206002
23.108515,0.06307585165819297,0.06307585165819297
22.31324,0.056180946835301664,0.056180946835301664
25.687042,0.003584699905789697,0.003584699905789697
23.598145,0.016530952344128852,0.016530952344128852
23.39709,0.0013275719177507144,0.0013275719177507144
24.753805,0.01688797197711278,0.01688797197711278
27.472118,0.006611096629837844,0.006611096629837844
26.787231,0.012964406385957503,0.012964406385957503
22.203968,0.028239982206190152,0.028239982206190152
23.863792,0.010603302887104052,0.010603302887104052
23.26133,-0.011611251068164305,0.011611251068164305
27.953697,0.011036830078156583,0.011036830078156583
21.07594,-0.004511157268334173,0.004511157268334173
24.285322,-0.004228406552428318,0.004228406552428318
27.264412,-0.030707551987737586,0.030707551987737586
21.66765,-0.012456733170222573,0.012456733170222573
27.054586,-0.003811609226989516,0.003811609226989516
27.851154,-0.009721001611058723,0.009721001611058723
22.077635,0.04689425759882114,0.04689425759882114
26.416712,0.017961374209436085,0.017961374209436085
22.215178,-0.0056761897312663885,0.0056761897312663885
21.939299,0.005269835777579486,0.005269835777579486
27.2528,-0.0068201662335341156,0.0068201662335341156
24.727034,0.02096773954356546,0.02096773954356546
25.794447,0.018453877055015104,0.018453877055015104
27.278307,0.002042753229105959,0.002042753229105959
21.944674,-0.011794244676027466,0.011794244676027466
27.10382,0.010148483728809162,0.010148483728809162
28.16971,0.03320750746971216,0.03320750746971216
20.506342,0.0022911549475860865,0.0022911549475860865
26.090664,0.020511926233589783,0.020511926233589783
27.023724,0.0026731341796699397,0.0026731341796699397
27.294647,0.011023257345470053,0.011023257345470053
21.93802,-0.0422071818074043,0.0422071818074043
21.900377,0.009338978565699006,0.009338978565699006
29.569643,0.010644160731353844,0.010644160731353844
24.63981,0.02032292338654413,0.02032292338654413
28.534458,0.009146122281999108,0.009146122281999108
25.150093,0.022753885987214922,0.022753885987214922
23.683416,-0.00963965967469638,0.00963965967469638
28.522432,-0.003151706110168661,0.003151706110168661
23.67214,0.007747437950870878,0.007747437950870878
24.892729,0.01439002331033226,0.01439002331033226
23.035906,0.02854875353297868,0.02854875353297868
26.32147,0.015090788322375275,0.015090788322375275
23.095675,0.0037502788691630524,0.0037502788691630524
29.503794,0.013004791772223228,0.013004791772223228
26.716955,-0.009540328982581784,0.009540328982581784
27.233278,-0.07119611601332636,0.07119611601332636
21.67824,-0.0006545780168894414,0.0006545780168894414
24.118793,0.018429240165381902,0.018429240165381902
27.495838,0.006766281505420287,0.006766281505420287
25.69317,-0.0028585851731279762,0.0028585851731279762
20.032984,0.020928052132494927,0.020928052132494927
22.451738,0.0050425654168222995,0.0050425654168222995
25.745893,-0.0011406098454354186,0.0011406098454354186
29.260998,-0.017710947302072632,0.017710947302072632
21.124252,0.014120983407919807,0.014120983407919807
26.66433,0.00994598527952985,0.00994598527952985
24.503168,0.019787292096832335,0.019787292096832335
23.315908,0.028169784667568698,0.028169784667568698
24.825945,0.011753245178281121,0.011753245178281121
24.341452,-0.001630789589999901,0.001630789589999901
28.084095,-0.00897021217513864,0.00897021217513864
21.710405,0.0031002758793281936,0.0031002758793281936
23.825806,0.011545765419111075,0.011545765419111075
28.97452,-0.02926348848160944,0.02926348848160944
21.70611,0.027854023872512627,0.027854023872512627
25.02655,0.015986947659098704,0.015986947659098704
24.768114,0.018030749777413344,0.018030749777413344
28.452312,0.013627947732760217,0.013627947732760217
22.59493,0.028016998285349468,0.028016998285349468
23.14919,0.01857656733291318,0.01857656733291318
24.227842,-0.014906470292008502,0.014906470292008502
28.021431,0.0037585684597196255,0.0037585684597196255
28.474487,0.00038213167550438324,0.00038213167550438324
27.6273,0.006477229096423431,0.006477229096423431
24.14636,-0.0012734074577057698,0.0012734074577057698
28.73679,0.006513880586717113,0.006513880586717113
22.01036,0.0021856272732871515,0.0021856272732871515
27.869234,-0.0050870042543625475,0.0050870042543625475
20.630383,0.004126938464051425,0.004126938464051425
23.06433,0.021070565808730582,0.021070565808730582
25.835894,0.007881647690959809,0.007881647690959809
20.50262,-0.015493190417845549,0.015493190417845549
23.353647,0.018008363297479138,0.018008363297479138
29.131845,0.01161813846056117,0.01161813846056117
21.486252,-0.10047841319669872,0.10047841319669872
21.23289,0.04533621812920535,0.04533621812920535
26.425049,0.00030578899451244595,0.00030578899451244595
20.124388,0.039549517070804396,0.039549517070804396
27.512419,0.006669291502577464,0.006669291502577464
27.61797,0.0037078240056895554,0.0037078240056895554
27.946741,0.004509191215430532,0.004509191215430532
29.44035,0.011693793915670343,0.011693793915670343
26.726883,0.01950740501982872,0.01950740501982872
21.174612,0.026450975151659957,0.026450975151659957
27.919554,0.018466930167251934,0.018466930167251934
26.275328,0.009816209042902221,0.009816209042902221
25.407133,0.6787742477682853,0.6787742477682853
23.573309,-0.035460504522640754,0.035460504522640754
23.664005,0.004988952822899549,0.004988952822899549
26.220541,0.015484704710986773,0.015484704710986773
24.769625,0.01348414080996921,0.01348414080996921
21.54657,0.0335225330180544,0.0335225330180544
28.438848,0.018495094934392935,0.018495094934392935
27.736563,0.005322260210532228,0.005322260210532228
28.770435,0.012784481597126649,0.012784481597126649
21.367151,0.04159051714265698,0.04159051714265698
28.144934,0.004787827974751439,0.004787827974751439
23.39662,-0.018269011397594292,0.018269011397594292
21.231268,-0.002322307818331633,0.002322307818331633
28.225403,0.008338414481772718,0.008338414481772718
21.120588,-0.0025903734687696468,0.0025903734687696468
25.455162,-0.0081421428786152,0.0081421428786152
22.90585,0.008966995450233266,0.008966995450233266
21.453777,-0.008228228480144545,0.008228228480144545
21.005247,0.028124324598699426,0.028124324598699426
29.31791,0.014361370708413116,0.014361370708413116
29.763498,0.026425189887981763,0.026425189887981763
25.659529,-0.015110387011723299,0.015110387011723299
25.396517,0.015636202497024364,0.015636202497024364
26.284328,0.010995382189997197,0.010995382189997197
27.329773,0.012158123857986243,0.012158123857986243
29.815273,-0.0035738862851172988,0.0035738862851172988
22.642498,0.0522674405884104,0.0522674405884104
27.00016,0.01496135961272379,0.01496135961272379
23.50815,-0.04609469417331896,0.04609469417331896
29.781277,0.007618371479210558,0.007618371479210558
26.565603,-0.012996249612340608,0.012996249612340608
29.998713,-0.017727404304285887,0.017727404304285887
24.173803,0.025800425417038055,0.025800425417038055
20.2443,0.39416791592857553,0.39416791592857553
25.760773,0.007385677116881222,0.007385677116881222
20.459772,-0.00191511400840821,0.00191511400840821
23.02957,0.0038798733431614565,0.0038798733431614565
29.550415,0.010667963089822574,0.010667963089822574
26.585432,0.0055840630771860555,0.0055840630771860555
21.764444,-0.01826517149541107,0.01826517149541107
26.357328,0.016930490231720424,0.016930490231720424
20.159527,0.011462292496532701,0.011462292496532701
25.499613,0.01921473409647556,0.01921473409647556
22.722425,0.016471278690695382,0.016471278690695382
25.092117,-0.024680455283211875,0.024680455283211875
21.947006,0.010791820018391076,0.010791820018391076
28.210176,0.0038242204708991215,0.0038242204708991215
22.919968,0.013178262832065291,0.013178262832065291
24.90661,0.00304213337714907,0.00304213337714907
26.47466,0.00670547801255447,0.00670547801255447
27.339222,0.006212185266913399,0.006212185266913399
25.57321,0.0029786231682686843,0.0029786231682686843
21.939037,0.009900436363082896,0.009900436363082896
27.639652,0.007297925526636292,0.007297925526636292
20.48546,0.010411521078130764,0.010411521078130764
25.709717,-0.018971968935796446,0.018971968935796446
28.301632,0.003632563540919121,0.003632563540919121
25.929806,-0.02029324857694816,0.02029324857694816
21.776255,0.026353745027212775,0.026353745027212775
24.396193,0.011002660221418006,0.011002660221418006
22.03433,0.025030920079325978,0.025030920079325978
26.27785,0.005726613974161044,0.005726613974161044
25.263748,0.005408095185114419,0.005408095185114419
24.274696,0.006391865205601979,0.006391865205601979
25.466972,0.0025504523863021204,0.0025504523863021204
26.31719,0.025849957750885597,0.025849957750885597
23.843605,0.00808093757472982,0.00808093757472982
20.39384,0.03001058073777245,0.03001058073777245
25.62498,0.013936327417436488,0.013936327417436488
25.26061,0.02758006774020476,0.02758006774020476
23.76868,0.011548401411922262,0.011548401411922262
29.635714,0.00013039907773347822,0.00013039907773347822
27.247503,-0.0015078741189623445,0.0015078741189623445
29.673996,0.000386795427242048,0.000386795427242048
28.05191,0.007835789383336123,0.007835789383336123
24.434198,0.022267525426051323,0.022267525426051323
25.19188,-0.031466135833866135,0.031466135833866135
24.730946,0.027972748781019602,0.027972748781019602
29.68538,0.005296716337642958,0.005296716337642958
23.97951,0.011937212123061581,0.011937212123061581
24.173016,0.00576243747235115,0.00576243747235115
26.347536,0.014269665290274907,0.014269665290274907
22.791779,0.009636486777586233,0.009636486777586233
25.032965,0.010568241920198096,0.010568241920198096
20.089174,0.11569922476730322,0.11569922476730322
29.950264,0.009394643835739134,0.009394643835739134
25.395763,0.008583651549797806,0.008583651549797806
21.331047,0.020716774399646153,0.020716774399646153
25.324066,-0.007260257785435074,0.007260257785435074
24.388577,-0.004485446698059547,0.004485446698059547
27.437101,-0.013015798151627681,0.013015798151627681
22.97756,-0.016232537871473062,0.016232537871473062
28.27066,-0.019835458140840458,0.019835458140840458
22.82973,0.022315590778388402,0.022315590778388402
25.66807,0.0180050062777561,0.0180050062777561
21.364113,-0.02513981400951786,0.02513981400951786
24.673443,0.016504885230260696,0.016504885230260696
22.096004,-0.03217426450090713,0.03217426450090713
28.191114,0.0023302244943770203,0.0023302244943770203
20.905506,-0.004732715887423865,0.004732715887423865
21.446886,0.017132812314729733,0.017132812314729733
25.644522,-0.007342878051627554,0.007342878051627554
29.525227,0.015092332493412379,0.015092332493412379
21.182846,0.00376771530976226,0.00376771530976226
25.184202,0.003853589412822943,0.003853589412822943
21.502934,-0.0016762171354098169,0.0016762171354098169
27.811777,0.012200323630504377,0.012200323630504377
26.08949,0.007929765778588825,0.007929765778588825
24.680435,0.0038400562613736615,0.0038400562613736615
20.856695,-0.06933086206449365,0.06933086206449365
21.562393,0.009398418577263774,0.009398418577263774
25.14957,0.018560319178081385,0.018560319178081385
25.052607,0.024638746181910007,0.024638746181910007
24.907366,-0.007616974902394735,0.007616974902394735
22.386013,0.011489551529757891,0.011489551529757891
28.691202,0.016708120154674305,0.016708120154674305
27.148407,-0.00829800290959039,0.00829800290959039
27.228064,-0.007749682492208773,0.007749682492208773
27.717562,0.005518455821293973,0.005518455821293973
24.300823,0.006047446679087183,0.006047446679087183
26.24175,0.012485559086235195,0.012485559086235195
29.356304,0.007369209544398287,0.007369209544398287
25.27856,0.034943264431884204,0.034943264431884204
28.920721,0.005551849893394508,0.005551849893394508
22.959843,0.002007728107535264,0.002007728107535264
27.896969,-0.0007016645924957346,0.0007016645924957346
26.835669,0.015983462444863848,0.015983462444863848
23.840914,0.008689717138724502,0.008689717138724502
25.963293,0.009412477158576488,0.009412477158576488
26.30908,-0.014165178549801918,0.014165178549801918
26.224817,-0.015617963001769444,0.015617963001769444
23.227573,0.015464283283326316,0.015464283283326316
26.10742,-0.00032698311306608225,0.00032698311306608225
24.318003,0.011983594553660517,0.011983594553660517
24.375181,0.01629015186975026,0.01629015186975026
20.690538,0.015046298584262246,0.015046298584262246
20.02924,0.0026376488309276186,0.0026376488309276186
28.041225,0.010602842157260482,0.010602842157260482
23.142672,0.012491327598189637,0.012491327598189637
29.33313,0.026110878275993336,0.026110878275993336
25.834677,-0.00901234513531681,0.00901234513531681
29.701187,0.009778410834116878,0.009778410834116878
29.874044,0.01833353761360252,0.01833353761360252
25.345451,0.004218261316506873,0.004218261316506873
28.759748,0.011881939786919845,0.011881939786919845
29.404482,0.005988538917737503,0.005988538917737503
23.126305,0.015753401473278365,0.015753401473278365
29.627748,0.004988526438299198,0.004988526438299198
29.622084,0.034576836763694586,0.034576836763694586
21.942919,0.01658286170678721,0.01658286170678721
22.98413,0.02353670206905861,0.02353670206905861
27.376661,0.006390608826922414,0.006390608826922414
28.406338,0.00462611176757716,0.00462611176757716
24.24267,-0.007775424985893908,0.007775424985893908
20.043005,0.01452228716628894,0.01452228716628894
25.314268,0.0318349573748226,0.0318349573748226
22.02693,-0.0012187171641690347,0.0012187171641690347
25.854862,0.035416608175973786,0.035416608175973786
26.597645,0.01319638651871462,0.01319638651871462
23.98799,0.015535914976302351,0.015535914976302351
26.084743,-0.03858076160339994,0.03858076160339994
25.688726,-0.009715153055127726,0.009715153055127726
20.84839,0.004316688649183336,0.004316688649183336
22.196585,0.0014969255862370733,0.0014969255862370733
27.216015,0.013346956277245678,0.013346956277245678
21.182394,0.010136760369695533,0.010136760369695533
25.326256,-0.017633979251163633,0.017633979251163633
29.91158,0.0032474448791435556,0.0032474448791435556
20.696642,-0.0719830557300857,0.0719830557300857
23.64301,-0.0011983943219387762,0.0011983943219387762
24.861176,0.016034624905340158,0.016034624905340158
20.978006,-0.0035944806919227194,0.0035944806919227194
28.77433,0.01726742716100594,0.01726742716100594
27.773169,-0.03136340915566495,0.03136340915566495
22.426966,0.44452786657855337,0.44452786657855337
26.405054,0.02934653449955794,0.02934653449955794
22.67661,0.029318209561068502,0.029318209561068502
26.215054,-0.004184421072085499,0.004184421072085499
20.433023,-0.060382632920272315,0.060382632920272315
24.752039,0.011617550637719848,0.011617550637719848
28.792326,0.01661611825574005,0.01661611825574005
27.846483,0.010294938031040151,0.010294938031040151
25.507683,0.0018740458858915472,0.0018740458858915472
24.233114,0.01839246501553179,0.01839246501553179
23.66732,-0.025722216590903724,0.025722216590903724
27.929022,-0.01807518217492234,0.01807518217492234
24.84019,-0.007826807311381877,0.007826807311381877
29.871744,0.005983781583058898,0.005983781583058898
27.013996,0.015998743581199935,0.015998743581199935
27.032913,0.021139182931127886,0.021139182931127886
24.214964,0.008457496762687878,0.008457496762687878
20.244236,0.003401892528529363,0.003401892528529363
26.401329,0.006617202542359721,0.006617202542359721
20.068464,0.004526885956473911,0.004526885956473911
26.347828,0.010048789242437343,0.010048789242437343
27.76274,-0.007662999944547887,0.007662999944547887
24.196138,0.01621947287690147,0.01621947287690147
25.640701,0.025863437071860864,0.025863437071860864
21.287601,0.031031318323742067,0.031031318323742067
28.45574,0.02057302721151875,0.02057302721151875
21.817095,0.011621525408114501,0.011621525408114501
24.737444,0.0015158553276349927,0.0015158553276349927
23.033077,0.022106618841371214,0.022106618841371214
26.458424,-0.003684702487339661,0.003684702487339661
23.190893,-0.053699193149993434,0.053699193149993434
21.040117,0.03522585689344735,0.03522585689344735
23.692335,0.014991070217762121,0.014991070217762121
25.41608,0.011050932889710891,0.011050932889710891
22.572657,-0.04902055153978958,0.04902055153978958
21.512373,0.014036674251208383,0.014036674251208383
26.235083,-0.0164019776312209,0.0164019776312209
24.677383,-0.016574212573521638,0.016574212573521638
29.413363,0.02055954400541875,0.02055954400541875
22.364204,0.011468051869489735,0.011468051869489735
